TimeEntryID,MatterID,AttorneyID,WorkDate,HoursWorked,BillingRate,BillableAmount,Description
TE06049,M0009,A019,2024-04-02,7,725,5075,Reviewed billing and budget status
TE06050,M0073,A010,2023-09-11,5.5,750,4125,Reviewed billing and budget status
TE06051,M0023,A027,2025-01-12,6,400,2400,Reviewed discovery materials
TE06052,M0128,A035,2024-05-28,6.5,625,4062.5,Prepared matter status update
TE06053,M0029,A037,2025-05-11,1,675,675,Prepared matter status update
TE06054,M0007,A031,2025-06-15,3,650,1950,Prepared matter status update
TE06055,M0081,A022,2025-07-13,7,675,4725,Reviewed billing and budget status
TE06056,M0073,A004,2025-03-17,2.5,725,1812.5,Prepared matter status update
TE06057,M0128,A028,2024-04-02,1,700,700,Coordinated matter planning with client team
TE06058,M0138,A011,2023-11-13,2,525,1050,Performed legal research
TE06059,M0015,A028,2025-10-29,8,700,5600,Analyzed regulatory and compliance requirements
TE06060,M0137,A012,2024-09-04,1.5,400,600,Reviewed billing and budget status
TE06061,M0149,A008,2024-03-14,1.5,575,862.5,Analyzed regulatory and compliance requirements
TE06062,M0005,A017,2024-06-17,1,550,550,Drafted correspondence and legal memorandum
TE06063,M0097,A022,2023-12-22,5.5,675,3712.5,Prepared for witness interview
TE06064,M0115,A018,2026-02-05,5.5,425,2337.5,Reviewed case documents and prepared analysis
TE06065,M0020,A031,2025-10-19,7.5,650,4875,Drafted correspondence and legal memorandum
TE06066,M0095,A002,2023-05-15,2,550,1100,Reviewed billing and budget status
TE06067,M0083,A023,2025-04-01,1.5,575,862.5,Reviewed discovery materials
TE06068,M0005,A005,2024-04-29,5,625,3125,Reviewed billing and budget status
TE06069,M0083,A005,2025-08-17,5,625,3125,Reviewed discovery materials
TE06070,M0139,A003,2023-07-20,3.5,425,1487.5,Analyzed regulatory and compliance requirements
TE06071,M0121,A005,2024-10-28,5,625,3125,Prepared matter status update
TE06072,M0040,A032,2026-04-23,1.5,550,825,Analyzed regulatory and compliance requirements
TE06073,M0092,A030,2025-08-30,2.5,475,1187.5,Analyzed regulatory and compliance requirements
TE06074,M0014,A032,2026-04-03,1.5,550,825,Conducted client strategy conference
TE06075,M0018,A010,2025-08-08,7,750,5250,Reviewed discovery materials
TE06076,M0010,A016,2025-11-30,2.5,650,1625,Reviewed case documents and prepared analysis
TE06077,M0109,A015,2025-03-30,5.5,475,2612.5,Reviewed billing and budget status
TE06078,M0034,A019,2026-04-21,8,725,5800,Conducted client strategy conference
TE06079,M0138,A024,2023-10-08,5.5,450,2475,Prepared matter status update
TE06080,M0043,A007,2023-03-29,5.5,675,3712.5,Reviewed billing and budget status
TE06081,M0103,A015,2023-10-03,5.5,475,2612.5,Reviewed billing and budget status
TE06082,M0019,A031,2026-06-04,2.5,650,1625,Conducted client strategy conference
TE06083,M0022,A027,2025-12-29,6.5,400,2600,Reviewed case documents and prepared analysis
TE06084,M0087,A004,2026-05-26,4,725,2900,Reviewed billing and budget status
TE06085,M0098,A006,2023-08-08,7,375,2625,Analyzed regulatory and compliance requirements
TE06086,M0054,A015,2025-02-06,7.5,475,3562.5,Reviewed billing and budget status
TE06087,M0137,A031,2024-10-17,1.5,650,975,Prepared for witness interview
TE06088,M0056,A011,2025-07-08,3.5,525,1837.5,Prepared for witness interview
TE06089,M0145,A037,2026-05-19,3.5,675,2362.5,Reviewed case documents and prepared analysis
TE06090,M0093,A029,2024-10-27,6.5,600,3900,Reviewed discovery materials
TE06091,M0061,A024,2024-03-07,2,450,900,Prepared for witness interview
TE06092,M0109,A028,2025-08-22,0.5,700,350,Coordinated matter planning with client team
TE06093,M0123,A015,2026-07-30,6.5,475,3087.5,Conducted client strategy conference
TE06094,M0080,A008,2024-08-23,4,575,2300,Reviewed case documents and prepared analysis
TE06095,M0096,A001,2026-05-14,7.5,650,4875,Drafted correspondence and legal memorandum
TE06096,M0017,A015,2025-01-03,6,475,2850,Prepared for witness interview
TE06097,M0029,A016,2025-02-10,6.5,650,4225,Analyzed regulatory and compliance requirements
TE06098,M0118,A001,2026-07-17,4,650,2600,Prepared for witness interview
TE06099,M0109,A034,2025-11-07,5.5,725,3987.5,Conducted client strategy conference
TE06100,M0121,A019,2025-07-09,6.5,725,4712.5,Coordinated matter planning with client team
TE06101,M0034,A010,2026-03-25,4.5,750,3375,Conducted client strategy conference
TE06102,M0003,A005,2023-07-14,1,625,625,Coordinated matter planning with client team
TE06103,M0016,A037,2026-03-08,4,675,2700,Drafted correspondence and legal memorandum
TE06104,M0143,A005,2026-03-11,0.5,625,312.5,Prepared matter status update
TE06105,M0112,A013,2025-03-29,5.5,700,3850,Prepared for witness interview
TE06106,M0096,A002,2025-06-21,3.5,550,1925,Conducted client strategy conference
TE06107,M0031,A035,2025-04-07,1.5,625,937.5,Performed legal research
TE06108,M0085,A010,2026-05-05,2,750,1500,Reviewed billing and budget status
TE06109,M0127,A027,2023-07-04,5.5,400,2200,Performed legal research
TE06110,M0051,A009,2025-06-09,1,450,450,Prepared matter status update
TE06111,M0032,A011,2025-10-27,7.5,525,3937.5,Analyzed regulatory and compliance requirements
TE06112,M0131,A034,2025-06-06,3.5,725,2537.5,Prepared for witness interview
TE06113,M0126,A033,2025-01-07,0.5,425,212.5,Reviewed discovery materials
TE06114,M0063,A004,2024-12-02,5,725,3625,Prepared matter status update
TE06115,M0025,A015,2026-05-26,2.5,475,1187.5,Prepared for witness interview
TE06116,M0070,A018,2025-12-31,4.5,425,1912.5,Prepared for witness interview
TE06117,M0139,A009,2023-10-08,3.5,450,1575,Reviewed case documents and prepared analysis
TE06118,M0078,A006,2024-05-18,0.5,375,187.5,Reviewed billing and budget status
TE06119,M0041,A024,2026-07-20,7,450,3150,Coordinated matter planning with client team
TE06120,M0124,A008,2025-07-04,5.5,575,3162.5,Prepared matter status update
TE06121,M0076,A029,2025-01-21,5.5,600,3300,Reviewed billing and budget status
TE06122,M0001,A022,2026-01-07,2,675,1350,Prepared for witness interview
TE06123,M0038,A013,2023-04-22,5,700,3500,Reviewed discovery materials
TE06124,M0098,A010,2023-12-20,7,750,5250,Reviewed case documents and prepared analysis
TE06125,M0030,A014,2025-10-23,4.5,600,2700,Conducted client strategy conference
TE06126,M0007,A006,2025-04-05,1,375,375,Reviewed case documents and prepared analysis
TE06127,M0007,A013,2025-09-10,1.5,700,1050,Analyzed regulatory and compliance requirements
TE06128,M0009,A018,2023-09-29,3,425,1275,Reviewed billing and budget status
TE06129,M0072,A018,2024-10-11,3,425,1275,Drafted correspondence and legal memorandum
TE06130,M0005,A015,2026-01-01,3.5,475,1662.5,Analyzed regulatory and compliance requirements
TE06131,M0103,A002,2025-08-15,2.5,550,1375,Reviewed case documents and prepared analysis
TE06132,M0101,A002,2025-06-25,4,550,2200,Prepared matter status update
TE06133,M0083,A037,2024-05-22,3,675,2025,Conducted client strategy conference
TE06134,M0100,A017,2023-06-06,5.5,550,3025,Performed legal research
TE06135,M0045,A017,2026-05-30,7.5,550,4125,Performed legal research
TE06136,M0027,A022,2024-07-07,6,675,4050,Performed legal research
TE06137,M0107,A012,2025-07-06,0.5,400,200,Reviewed billing and budget status
TE06138,M0090,A024,2023-04-25,7,450,3150,Drafted correspondence and legal memorandum
TE06139,M0050,A019,2025-09-29,7,725,5075,Analyzed regulatory and compliance requirements
TE06140,M0142,A021,2024-07-13,2,375,750,Reviewed discovery materials
TE06141,M0105,A035,2026-07-30,1,625,625,Drafted correspondence and legal memorandum
TE06142,M0066,A034,2025-04-13,4,725,2900,Reviewed case documents and prepared analysis
TE06143,M0069,A027,2026-05-18,7.5,400,3000,Drafted correspondence and legal memorandum
TE06144,M0060,A022,2025-07-02,1,675,675,Analyzed regulatory and compliance requirements
TE06145,M0077,A027,2023-02-21,2,400,800,Conducted client strategy conference
TE06146,M0049,A031,2023-08-30,1,650,650,Drafted correspondence and legal memorandum
TE06147,M0079,A003,2026-05-22,2,425,850,Reviewed discovery materials
TE06148,M0016,A031,2023-10-09,3.5,650,2275,Drafted correspondence and legal memorandum
TE06149,M0134,A035,2024-04-04,7.5,625,4687.5,Reviewed case documents and prepared analysis
TE06150,M0063,A003,2025-02-20,0.5,425,212.5,Reviewed case documents and prepared analysis
TE06151,M0022,A027,2026-03-26,3.5,400,1400,Conducted client strategy conference
TE06152,M0030,A003,2023-12-15,5,425,2125,Conducted client strategy conference
TE06153,M0051,A034,2025-07-14,1.5,725,1087.5,Coordinated matter planning with client team
TE06154,M0145,A026,2025-12-08,7,525,3675,Reviewed discovery materials
TE06155,M0098,A001,2023-09-26,3.5,650,2275,Prepared matter status update
TE06156,M0098,A028,2023-07-31,6,700,4200,Reviewed case documents and prepared analysis
TE06157,M0041,A027,2025-07-13,4.5,400,1800,Reviewed billing and budget status
TE06158,M0067,A004,2023-05-10,2,725,1450,Analyzed regulatory and compliance requirements
TE06159,M0041,A003,2026-01-14,7.5,425,3187.5,Conducted client strategy conference
TE06160,M0001,A035,2025-03-19,1.5,625,937.5,Conducted client strategy conference
TE06161,M0133,A023,2025-05-21,6,575,3450,Performed legal research
TE06162,M0061,A001,2026-05-11,5,650,3250,Drafted correspondence and legal memorandum
TE06163,M0005,A022,2025-05-29,5,675,3375,Analyzed regulatory and compliance requirements
TE06164,M0053,A035,2025-12-19,6.5,625,4062.5,Conducted client strategy conference
TE06165,M0108,A033,2025-03-12,1,425,425,Reviewed case documents and prepared analysis
TE06166,M0146,A011,2024-10-14,3,525,1575,Coordinated matter planning with client team
TE06167,M0053,A018,2026-05-08,4.5,425,1912.5,Reviewed discovery materials
TE06168,M0082,A036,2025-05-29,7.5,375,2812.5,Reviewed discovery materials
TE06169,M0013,A004,2025-07-08,2,725,1450,Conducted client strategy conference
TE06170,M0007,A036,2025-04-22,3.5,375,1312.5,Reviewed billing and budget status
TE06171,M0086,A016,2025-02-05,4,650,2600,Reviewed case documents and prepared analysis
TE06172,M0007,A031,2025-03-22,6,650,3900,Reviewed discovery materials
TE06173,M0024,A015,2025-03-01,1,475,475,Reviewed case documents and prepared analysis
TE06174,M0128,A011,2025-01-12,5.5,525,2887.5,Analyzed regulatory and compliance requirements
TE06175,M0150,A018,2026-02-19,3.5,425,1487.5,Analyzed regulatory and compliance requirements
TE06176,M0112,A025,2025-01-29,1.5,750,1125,Coordinated matter planning with client team
TE06177,M0054,A025,2025-06-17,2.5,750,1875,Performed legal research
TE06178,M0077,A035,2023-08-07,3.5,625,2187.5,Prepared for witness interview
TE06179,M0037,A031,2026-02-05,4.5,650,2925,Performed legal research
TE06180,M0077,A014,2023-06-04,3,600,1800,Analyzed regulatory and compliance requirements
TE06181,M0031,A013,2025-06-29,1.5,700,1050,Reviewed discovery materials
TE06182,M0136,A033,2026-04-06,3.5,425,1487.5,Reviewed case documents and prepared analysis
TE06183,M0148,A036,2024-09-13,6.5,375,2437.5,Analyzed regulatory and compliance requirements
TE06184,M0135,A015,2026-07-02,1.5,475,712.5,Drafted correspondence and legal memorandum
TE06185,M0135,A005,2025-04-22,2.5,625,1562.5,Prepared matter status update
TE06186,M0112,A028,2024-10-09,6.5,700,4550,Performed legal research
TE06187,M0124,A028,2024-12-11,1.5,700,1050,Conducted client strategy conference
TE06188,M0117,A028,2023-09-13,4,700,2800,Coordinated matter planning with client team
TE06189,M0112,A030,2025-02-22,8,475,3800,Reviewed billing and budget status
TE06190,M0097,A033,2023-10-28,3,425,1275,Prepared for witness interview
TE06191,M0086,A018,2026-02-08,1.5,425,637.5,Performed legal research
TE06192,M0093,A023,2023-07-04,5,575,2875,Reviewed billing and budget status
TE06193,M0132,A018,2025-10-31,7.5,425,3187.5,Reviewed case documents and prepared analysis
TE06194,M0080,A013,2025-08-11,7.5,700,5250,Analyzed regulatory and compliance requirements
TE06195,M0001,A037,2026-03-12,2.5,675,1687.5,Prepared matter status update
TE06196,M0019,A016,2026-01-23,6.5,650,4225,Reviewed case documents and prepared analysis
TE06197,M0122,A013,2026-01-05,7,700,4900,Prepared matter status update
TE06198,M0131,A007,2026-01-16,6,675,4050,Coordinated matter planning with client team
TE06199,M0115,A004,2025-07-09,6.5,725,4712.5,Performed legal research
TE06200,M0077,A034,2023-02-26,2.5,725,1812.5,Drafted correspondence and legal memorandum
TE06201,M0106,A008,2026-03-21,5,575,2875,Reviewed case documents and prepared analysis
TE06202,M0024,A029,2025-06-30,7,600,4200,Conducted client strategy conference
TE06203,M0069,A005,2026-03-02,3.5,625,2187.5,Prepared for witness interview
TE06204,M0013,A029,2026-05-07,6.5,600,3900,Reviewed billing and budget status
TE06205,M0116,A028,2025-03-20,4.5,700,3150,Reviewed case documents and prepared analysis
TE06206,M0062,A032,2024-07-14,3.5,550,1925,Reviewed discovery materials
TE06207,M0051,A019,2024-12-04,7.5,725,5437.5,Analyzed regulatory and compliance requirements
TE06208,M0117,A034,2023-09-02,4,725,2900,Performed legal research
TE06209,M0120,A030,2026-02-03,2.5,475,1187.5,Performed legal research
TE06210,M0090,A009,2024-10-04,3,450,1350,Coordinated matter planning with client team
TE06211,M0082,A032,2026-06-12,4,550,2200,Performed legal research
TE06212,M0010,A025,2024-12-13,2,750,1500,Drafted correspondence and legal memorandum
TE06213,M0073,A031,2025-11-11,4,650,2600,Prepared matter status update
TE06214,M0135,A017,2025-10-18,1,550,550,Drafted correspondence and legal memorandum
TE06215,M0131,A008,2024-06-13,3.5,575,2012.5,Drafted correspondence and legal memorandum
TE06216,M0131,A022,2026-06-12,0.5,675,337.5,Drafted correspondence and legal memorandum
TE06217,M0088,A016,2023-09-12,6.5,650,4225,Reviewed case documents and prepared analysis
TE06218,M0137,A021,2024-12-16,8,375,3000,Conducted client strategy conference
TE06219,M0132,A002,2025-10-17,1,550,550,Conducted client strategy conference
TE06220,M0075,A018,2026-02-26,4.5,425,1912.5,Coordinated matter planning with client team
TE06221,M0088,A016,2023-08-02,6,650,3900,Conducted client strategy conference
TE06222,M0003,A036,2024-02-12,1.5,375,562.5,Analyzed regulatory and compliance requirements
TE06223,M0054,A012,2024-06-26,2.5,400,1000,Performed legal research
TE06224,M0039,A022,2024-04-01,7.5,675,5062.5,Reviewed discovery materials
TE06225,M0061,A010,2025-06-03,8,750,6000,Conducted client strategy conference
TE06226,M0030,A023,2025-04-16,4.5,575,2587.5,Performed legal research
TE06227,M0061,A037,2023-12-20,6,675,4050,Analyzed regulatory and compliance requirements
TE06228,M0078,A012,2024-01-08,4.5,400,1800,Conducted client strategy conference
TE06229,M0059,A002,2023-09-13,6,550,3300,Drafted correspondence and legal memorandum
TE06230,M0062,A024,2026-06-15,4.5,450,2025,Drafted correspondence and legal memorandum
TE06231,M0009,A018,2023-11-27,8,425,3400,Conducted client strategy conference
TE06232,M0136,A015,2025-12-21,2,475,950,Drafted correspondence and legal memorandum
TE06233,M0108,A010,2025-04-05,2,750,1500,Conducted client strategy conference
TE06234,M0078,A020,2024-02-12,5.5,625,3437.5,Reviewed discovery materials
TE06235,M0084,A020,2026-06-24,0.5,625,312.5,Performed legal research
TE06236,M0071,A030,2025-12-16,8,475,3800,Conducted client strategy conference
TE06237,M0068,A002,2024-03-13,2.5,550,1375,Analyzed regulatory and compliance requirements
TE06238,M0131,A024,2024-11-12,8,450,3600,Drafted correspondence and legal memorandum
TE06239,M0147,A006,2023-03-19,2.5,375,937.5,Coordinated matter planning with client team
TE06240,M0043,A009,2023-06-21,4.5,450,2025,Coordinated matter planning with client team
TE06241,M0120,A025,2025-11-25,7,750,5250,Coordinated matter planning with client team
TE06242,M0111,A030,2026-06-04,3,475,1425,Prepared matter status update
TE06243,M0030,A010,2024-03-15,8,750,6000,Performed legal research
TE06244,M0003,A030,2026-05-25,8,475,3800,Prepared for witness interview
TE06245,M0045,A008,2025-06-23,7.5,575,4312.5,Performed legal research
TE06246,M0132,A030,2025-10-23,7.5,475,3562.5,Reviewed case documents and prepared analysis
TE06247,M0005,A020,2024-05-20,8,625,5000,Reviewed billing and budget status
TE06248,M0118,A020,2026-06-26,2.5,625,1562.5,Reviewed discovery materials
TE06249,M0082,A019,2024-12-26,5,725,3625,Conducted client strategy conference
TE06250,M0075,A002,2024-08-19,7.5,550,4125,Reviewed case documents and prepared analysis
TE06251,M0046,A023,2025-09-19,0.5,575,287.5,Performed legal research
TE06252,M0077,A024,2024-02-14,1,450,450,Conducted client strategy conference
TE06253,M0003,A024,2024-08-20,1,450,450,Performed legal research
TE06254,M0114,A002,2025-02-01,8,550,4400,Reviewed discovery materials
TE06255,M0137,A024,2024-07-14,1.5,450,675,Prepared matter status update
TE06256,M0052,A025,2023-10-11,6.5,750,4875,Drafted correspondence and legal memorandum
TE06257,M0082,A023,2024-10-12,5.5,575,3162.5,Reviewed discovery materials
TE06258,M0009,A017,2023-09-04,2.5,550,1375,Performed legal research
TE06259,M0149,A008,2024-07-04,1.5,575,862.5,Reviewed case documents and prepared analysis
TE06260,M0089,A012,2025-11-21,3,400,1200,Reviewed billing and budget status
TE06261,M0078,A010,2024-09-21,7,750,5250,Analyzed regulatory and compliance requirements
TE06262,M0016,A017,2026-02-26,6.5,550,3575,Reviewed discovery materials
TE06263,M0044,A026,2026-05-19,5.5,525,2887.5,Reviewed billing and budget status
